,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,income,capital.gain_log,capital.loss_log,native.country_grouped,hours.per.week_log
14881,26,State-gov,12.10562780589344,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.4339872044851463
14882,36,Private,11.100042915534202,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.9318256327243257
14883,71,Self-emp-inc,11.804265837674237,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.044522437723423
14884,45,Private,12.49448320257261,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,9.617470759403409,0.0,3,3.9318256327243257
14885,32,Private,12.454349687843342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14886,31,Private,12.446289613033672,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.6635616461296463
14887,63,Private,11.641819873381325,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
14888,44,Private,11.619768880588229,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0.0,0.0,3,3.6635616461296463
14889,54,Private,11.851965829697152,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0.0,8.268988209506656,3,3.713572066704308
14890,51,Private,11.833674741126206,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
14891,33,Private,12.50087431340813,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14892,38,Private,11.18027392020147,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0.0,0.0,1,3.713572066704308
14893,40,Private,11.621636361827674,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
14894,48,Private,12.208429865103852,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
14895,32,Self-emp-not-inc,12.15630975841914,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
14896,51,Private,12.37889085489232,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
14897,33,Private,11.001182754141754,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
14898,62,Local-gov,11.639064602075193,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,1,9.261128538808288,0.0,3,3.5263605246161616
14899,17,Private,10.963428310555967,11th,7,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.4339872044851463
14900,46,Private,12.286116891664063,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,1,3.713572066704308
14901,27,Private,12.417042395912675,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14902,54,Private,11.37179959286566,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1,0.0,7.551186867296149,3,3.713572066704308
14903,40,Private,12.593743707791193,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,1,0.0,0.0,3,3.713572066704308
14904,32,Private,12.374848708276172,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
14905,62,Federal-gov,12.085575931176107,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
14906,53,Private,11.887312617507533,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14907,29,Private,12.77062480095938,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14908,30,Private,10.292924899567096,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
14909,36,Self-emp-inc,12.73014711446069,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,0,3.970291913552122
14910,48,Private,11.88341948413434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14911,21,Private,12.264883859409986,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0.0,0.0,3,2.1972245773362196
14912,44,Private,12.238960850610246,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
14913,30,Private,11.706096288387489,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
14914,26,Private,11.974991424101672,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.0,0.0,3,3.4339872044851463
14915,42,Private,11.709470388400426,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,2,3.713572066704308
14916,44,Private,12.337355261550869,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,0,3.713572066704308
14917,36,Private,12.12627157532662,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14918,59,Local-gov,11.035228316355475,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,Male,0,0.0,0.0,3,3.713572066704308
14919,41,Private,12.236310828590783,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14920,26,Private,11.457972851856248,Some-college,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0.0,0.0,3,3.713572066704308
14921,38,Private,12.06820615564942,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14922,27,Private,12.574693946737266,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
14923,55,Federal-gov,12.630853334241957,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,9.617470759403409,0.0,3,3.713572066704308
14924,31,State-gov,11.521528353777496,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,1,0.0,0.0,3,3.9318256327243257
14925,41,Self-emp-not-inc,11.887532660691894,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,0,3.713572066704308
14926,42,Private,12.167238257743636,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14927,40,Private,12.87063000423541,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
14928,32,Local-gov,11.467206081125104,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14929,37,Self-emp-not-inc,11.749387924530437,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
14930,30,Private,11.492049061382575,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Female,1,0.0,7.303843225277705,3,3.6375861597263857
14931,58,Private,12.106147332362289,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0.0,0.0,2,3.7612001156935624
14932,56,Private,11.86487023927494,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
14933,60,Self-emp-not-inc,11.81514633504309,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14934,54,Private,11.941371151869197,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,1,0.0,0.0,3,3.970291913552122
14935,29,Private,12.224393783806365,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0.0,0.0,3,3.970291913552122
14936,34,Private,13.140920130882716,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14937,42,Private,12.118562962588571,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0.0,0.0,3,3.828641396489095
14938,41,Private,11.668201225941988,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,8.895492631451633,0.0,3,3.9318256327243257
14939,33,Private,11.331966978773314,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,1,0.0,0.0,3,3.713572066704308
14940,25,Private,12.404050172212212,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.6375861597263857
14941,19,Private,11.673725417873936,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
14942,30,Private,12.27243606303102,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
14943,25,Self-emp-inc,11.910956340859252,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
14944,36,Private,12.33234840459138,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0.0,0.0,3,3.8918202981106265
14945,38,Private,12.05856981967438,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0.0,0.0,1,3.970291913552122
14946,29,Private,13.048796489607293,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14947,25,Private,12.078511964109694,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,7.685703061234547,0.0,3,3.713572066704308
14948,54,Self-emp-not-inc,11.650589556219762,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
14949,44,Local-gov,12.089190453991858,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.6109179126442243
14950,49,Self-emp-not-inc,10.680056341235144,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
14951,17,Private,12.196653423613682,11th,7,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
14952,46,Private,12.343200687450333,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
14953,45,Private,12.13904569749162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,7.62657020629066,3,3.713572066704308
14954,24,Private,12.396106056058404,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0.0,0.0,3,3.58351893845611
14955,34,Private,11.529880905619642,HS-grad,9,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0.0,0.0,3,3.713572066704308
14956,33,Self-emp-not-inc,12.792271940115285,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
14957,62,Local-gov,11.64435715476079,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0.0,0.0,3,3.58351893845611
14958,39,Private,12.143388404152784,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
14959,41,State-gov,11.665826793254189,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14960,54,Private,11.894166184187528,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
14961,44,Private,11.905906301173228,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,9.617470759403409,0.0,1,3.713572066704308
14962,61,Private,13.075711924560515,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
14963,59,Federal-gov,11.023518808577538,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
14964,34,Private,11.869886368018758,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,8.895492631451633,0.0,0,3.58351893845611
14965,40,Private,11.956122999795458,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
14966,39,Private,12.68275392952915,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,1,9.617470759403409,0.0,3,3.970291913552122
14967,55,Private,11.672490034641568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,8.94754601503218,0.0,3,3.713572066704308
14968,26,Local-gov,12.19365081303138,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
14969,40,Private,12.756979189288511,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
14970,24,Private,12.346834088238417,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0.0,0.0,1,3.713572066704308
14971,39,Federal-gov,11.772007425490022,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
14972,27,Private,10.365899941086042,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0.0,0.0,3,3.6635616461296463
14973,40,Private,12.17322915460041,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,0.0,2,3.713572066704308
14974,36,Private,11.847567456285288,Some-college,10,Widowed,Prof-specialty,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
14975,58,Self-emp-not-inc,12.473160352343674,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
14976,21,Private,11.49962743682624,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,2.772588722239781
14977,45,Private,11.123092535206728,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,1,9.261128538808288,0.0,3,3.8918202981106265
14978,35,Private,12.188376996994483,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
14979,25,Private,12.208115557364057,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,7.684783943522785,0.0,3,3.713572066704308
14980,23,Private,10.96645539225477,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0.0,0.0,3,3.4339872044851463
14981,49,Private,11.911674738929662,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
14982,70,Private,12.140429514535706,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,8.767017621311778,0.0,3,3.713572066704308
14983,77,Self-emp-not-inc,11.179925194094391,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0.0,7.573017256052546,3,0.6931471805599453
14984,31,Private,11.787286707814165,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
14985,34,Private,10.92805853349506,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,7.522400231387125,3,3.9318256327243257
14986,45,Private,12.287343829087355,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
14987,41,Local-gov,12.11847018479405,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1,0.0,0.0,0,3.713572066704308
14988,52,Self-emp-inc,11.79191234355476,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
14989,29,Federal-gov,11.58442718665894,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
14990,52,Local-gov,12.62824408909852,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,7.62657020629066,3,3.713572066704308
14991,26,Private,10.82185612420525,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
14992,26,Private,12.792591840865327,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,1,3.713572066704308
14993,57,Local-gov,12.153857874081435,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,1,8.895492631451633,0.0,3,3.713572066704308
14994,36,Self-emp-inc,10.218626705595922,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
14995,43,Private,12.476248626627266,5th-6th,3,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0.0,0.0,1,3.58351893845611
14996,35,Private,11.04563814321872,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
14997,28,Private,12.489855877370966,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
14998,20,Private,12.222260905726698,12th,8,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.58351893845611
14999,21,Private,12.11627922041272,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.4339872044851463
15000,29,Self-emp-not-inc,10.29610379977538,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0.0,0.0,3,3.970291913552122
15001,40,Self-emp-inc,12.61489212145091,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15002,40,Private,12.113425416921917,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15003,23,Private,12.1761442249882,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
15004,23,Private,11.996764196297423,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
15005,28,State-gov,12.564833911584596,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
15006,54,Private,11.655162602390714,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,1,0.0,0.0,3,3.828641396489095
15007,56,Self-emp-inc,12.285978420751968,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,7.409741954080923,3,3.713572066704308
15008,38,Private,12.08478033456367,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15009,51,Private,12.4023053257368,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.828641396489095
15010,50,Self-emp-inc,12.156535702590874,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,11.512925464970229,0.0,3,3.970291913552122
15011,29,Local-gov,12.142333804563169,HS-grad,9,Separated,Protective-serv,Other-relative,White,Female,0,0.0,0.0,3,3.713572066704308
15012,47,Private,11.926808377076629,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,1,9.617470759403409,0.0,3,3.713572066704308
15013,37,Private,12.280734749838595,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.386400901166214,0.0,3,3.828641396489095
15014,38,Private,12.188697569346084,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,1,0.0,0.0,3,3.58351893845611
15015,58,Private,12.941848188145745,7th-8th,4,Divorced,Machine-op-inspct,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
15016,26,Private,11.549267037372664,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
15017,38,Private,11.918777165008768,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
15018,27,Private,12.197021810009756,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
15019,25,Private,13.12837129367832,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,1,3.713572066704308
15020,26,Private,11.95256008884849,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.8918202981106265
15021,43,Self-emp-inc,12.146519012500454,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,8.519989278718239,0.0,3,3.828641396489095
15022,45,Private,11.64424315917142,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15023,61,Local-gov,11.940862836337685,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,1,0.0,0.0,3,3.713572066704308
15024,36,Private,11.894186674381263,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
15025,54,Self-emp-inc,12.787161932984562,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.895492631451633,0.0,3,3.970291913552122
15026,46,Private,11.67421914415531,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
15027,39,Private,12.326274974557132,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15028,20,State-gov,11.900097605672068,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,0,0.0,0.0,3,3.713572066704308
15029,25,Private,12.561534854402913,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
15030,61,Private,12.192414800331536,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15031,60,Private,11.71404424184709,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,1,3.828641396489095
15032,34,Private,10.659539107242468,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
15033,39,Private,10.646495752267,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15034,41,Private,12.089010599898009,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
15035,40,Self-emp-inc,10.954903406373264,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15036,42,Private,11.64194293515849,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
15037,24,Private,12.524868136424,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0.0,0.0,3,3.6109179126442243
15038,46,Private,12.80741698836436,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
15039,42,Self-emp-not-inc,12.215572379830457,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,11.512925464970229,0.0,3,3.9318256327243257
15040,46,Private,11.839542151960677,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15041,27,Private,13.109663068826096,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,0,0.0,0.0,2,3.713572066704308
15042,41,Private,12.2383752529088,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0.0,0.0,3,3.828641396489095
15043,53,Private,11.77163691217046,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15044,23,Private,12.362751555260552,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,3.044522437723423
15045,60,Private,12.43142575397414,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
15046,49,State-gov,12.121119149649989,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15047,35,Private,10.260217494962417,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,8.310169021981912,0.0,3,3.58351893845611
15048,41,Local-gov,12.125225864676423,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.6635616461296463
15049,44,Private,11.986516402125991,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15050,53,State-gov,11.881636681484078,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
15051,36,Private,12.505150785432368,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15052,56,Federal-gov,12.669328560068529,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15053,80,Local-gov,11.819233001545172,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,2.70805020110221
15054,34,Local-gov,12.251112930539872,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0.0,0.0,3,2.772588722239781
15055,31,Self-emp-not-inc,12.739461787704917,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
15056,47,Private,12.325884732380304,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0.0,0.0,3,3.9318256327243257
15057,61,Private,11.876185678347824,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
15058,28,Private,12.733764235880953,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
15059,47,Private,11.954465317215384,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0.0,0.0,3,3.58351893845611
15060,44,Private,11.255630330725127,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
15061,43,Private,12.4023833956834,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15062,50,Private,12.36038045586893,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
15063,26,Private,12.258261788525507,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
15064,18,Private,11.860952120031126,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,7.685703061234547,0.0,3,3.044522437723423
15065,26,Private,12.09033065053247,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
15066,35,Local-gov,12.283353080099234,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.6635616461296463
15067,30,Local-gov,12.473500988954688,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
15068,18,Private,11.83904428951195,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
15069,19,Private,12.55653935821921,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.258096538021482
15070,35,Self-emp-inc,11.815175901597406,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
15071,17,Private,12.412757492401113,11th,7,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,2.5649493574615367
15072,36,Federal-gov,12.2250759338322,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
15073,24,Private,12.206522544310538,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,1,3.970291913552122
15074,41,Private,11.795348734122818,11th,7,Divorced,Priv-house-serv,Unmarried,White,Female,0,0.0,0.0,2,3.258096538021482
15075,25,Private,12.025940689809213,Some-college,10,Never-married,Other-service,Other-relative,Other,Female,0,0.0,0.0,2,3.258096538021482
15076,28,Private,12.426664945167694,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
